"HealthTopicCode","MeasureCode","TimeUnit","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N"
"DENGUE","ALL.AGE.PROPORTION","M","2019-11","HR",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2019-11","HR",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2019-11","HR",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2019-11","HR",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2019-11","HR",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2019-12","HR",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",1,"0-4",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",2,"5-14",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",3,"15-24",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",4,"25-44",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",5,"45-64",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2016","HR",6,"65+",NA,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2017","HR",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",4,"25-44",100,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2018","HR",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",1,"0-4",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",2,"5-14",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",3,"15-24",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",4,"25-44",50,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",5,"45-64",50,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","Y","2019","HR",6,"65+",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-01","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",5,"45-64",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-02","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-03","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",1,"0-4",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",2,"5-14",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",3,"15-24",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",4,"25-44",100,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",5,"45-64",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-04","HU",6,"65+",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-05","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-06","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",2,"5-14",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",4,"25-44",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",5,"45-64",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-07","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",1,"0-4",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",2,"5-14",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",3,"15-24",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",4,"25-44",33.33333333,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",5,"45-64",66.66666666,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-08","HU",6,"65+",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",5,"45-64",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-09","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-10","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-11","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",5,"45-64",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2015-12","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-01","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",1,"0-4",0,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",2,"5-14",0,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",3,"15-24",0,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",4,"25-44",75,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",5,"45-64",25,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-02","HU",6,"65+",0,NA,NA,8
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",1,"0-4",0,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",2,"5-14",0,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",3,"15-24",16.66666666,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",4,"25-44",66.66666666,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",5,"45-64",16.66666666,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-03","HU",6,"65+",0,NA,NA,6
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-04","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-05","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-06","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-07","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",1,"0-4",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",2,"5-14",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",3,"15-24",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",4,"25-44",66.66666666,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",5,"45-64",33.33333333,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-08","HU",6,"65+",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",3,"15-24",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-09","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",4,"25-44",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",5,"45-64",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-10","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-11","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2016-12","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",4,"25-44",100,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-01","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",1,"0-4",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",2,"5-14",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",3,"15-24",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",4,"25-44",75,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",5,"45-64",25,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-02","HU",6,"65+",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",1,"0-4",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",2,"5-14",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",3,"15-24",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",4,"25-44",75,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",5,"45-64",25,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-03","HU",6,"65+",0,NA,NA,4
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",4,"25-44",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",5,"45-64",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-04","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-05","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-06","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",5,"45-64",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-07","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",3,"15-24",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",4,"25-44",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-08","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-09","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",4,"25-44",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-10","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-11","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",2,"5-14",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",3,"15-24",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",4,"25-44",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",5,"45-64",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2017-12","HU",6,"65+",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",4,"25-44",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",5,"45-64",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-01","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",4,"25-44",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",5,"45-64",100,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-02","HU",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",4,"25-44",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",5,"45-64",100,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-03","HU",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",1,"0-4",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",2,"5-14",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",3,"15-24",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",4,"25-44",66.66666666,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",5,"45-64",33.33333333,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-04","HU",6,"65+",0,NA,NA,3
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",4,"25-44",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-05","HU",6,"65+",50,NA,NA,2
"DENGUE","ALL.AGE.PROPORTION","M","2018-06","HU",1,"0-4",NA,NA,NA,0
"DENGUE","ALL.AGE.PROPORTION","M","2018-06","HU",2,"5-14",NA,NA,NA,0
